"","face_PSC","object_PSC","integratedFO_PSC","subj","ROI","hemi"
"4122",4.9848,2.752,4.3534,14,"FFA","Right"
"4123",9.1715,7.0879,9.2995,14,"FFA","Right"
"4124",3.396,-0.26155,1.416,14,"FFA","Right"
"4125",28.0142,19.8591,27.97,14,"FFA","Right"
"4126",6.9005,4.4879,6.6213,14,"FFA","Right"
"4127",30.9719,17.752,29.6074,14,"FFA","Right"
"4128",9.6755,5.1371,9.6364,14,"FFA","Right"
"4129",2.3517,1.7166,1.8919,14,"FFA","Right"
"4130",6.0635,5.6848,6.1045,14,"FFA","Right"
"4131",3.735,3.3739,4.8527,14,"FFA","Right"
"4132",0.33906,0.070179,-0.22749,14,"FFA","Right"
"4133",2.8984,2.7355,2.8733,14,"FFA","Right"
"4134",3.4901,3.2176,3.3486,14,"FFA","Right"
"4135",3.7708,3.2062,3.9171,14,"FFA","Right"
"4136",4.3178,2.3194,3.9904,14,"FFA","Right"
"4137",0.90229,1.6128,0.86458,14,"FFA","Right"
"4138",0.25112,0.67226,-0.10757,14,"FFA","Right"
"4139",0.38793,-0.036809,0.42503,14,"FFA","Right"
"4140",1.7042,-0.1265,1.3538,14,"FFA","Right"
"4141",11.2182,11.2356,9.4495,14,"FBA","Left"
"4142",1.6706,1.9184,2.0206,14,"FBA","Left"
"4143",0.96598,0.83578,1.2463,14,"FBA","Left"
"4144",2.659,1.0516,1.6553,14,"FBA","Left"
"4145",2.4235,1.16,2.0336,14,"FBA","Left"
"4146",2.6682,1.4715,1.5717,14,"FBA","Left"
"4147",3.9312,4.3712,4.1675,14,"FBA","Left"
"4148",-0.073242,-0.0069045,0.29567,14,"FBA","Left"
"4149",1.4239,1.0043,2.259,14,"FBA","Left"
"4150",1.7133,1.6042,2.1573,14,"FBA","Left"
"4151",-0.28304,-0.0070968,0.7927,14,"FBA","Left"
"4152",1.0598,-0.36926,0.75485,14,"FBA","Left"
"4153",2.1682,1.2396,1.1441,14,"FBA","Left"
"4154",1.275,0.8101,1.1141,14,"FBA","Left"
"4155",0.88214,0.60252,0.7396,14,"FBA","Left"
"4156",1.4474,0.059305,0.77161,14,"FBA","Left"
"4157",0.89887,0.5884,0.24167,14,"FBA","Left"
"4158",2.5224,2.3185,2.7862,14,"FBA","Left"
"4159",3.0381,3.7017,3.9852,14,"FBA","Left"
"4160",0.91464,0.42439,0.40698,14,"FBA","Left"
"4161",0.17164,0.73677,1.4974,14,"FBA","Left"
"4162",1.044,1.6289,1.7318,14,"FBA","Left"
"4163",0.51133,0.085237,0.46146,14,"FBA","Left"
"4164",1.4625,0.44371,0.82073,14,"FBA","Left"
"4165",3.5852,2.9998,2.0366,14,"FBA","Left"
"4166",4.2498,4.632,3.8448,14,"FBA","Left"
"4167",0.63826,0.70996,0.66897,14,"FBA","Left"
"4168",2.1388,1.4043,1.1304,14,"FBA","Left"
"4169",0.30208,0.90136,0.87553,14,"FBA","Left"
"4170",3.2176,2.4387,1.8576,14,"FBA","Left"
"4171",3.9002,4.561,5.4087,14,"FBA","Right"
"4172",2.9564,2.5386,2.8663,14,"FBA","Right"
"4173",1.9299,1.0137,1.6202,14,"FBA","Right"
"4174",2.1495,0.52007,1.2682,14,"FBA","Right"
"4175",0.59489,-0.41168,-0.22373,14,"FBA","Right"
"4176",1.4311,1.773,2.1648,14,"FBA","Right"
"4177",1.0175,1.0135,0.51923,14,"FBA","Right"
"4178",5.2469,5.5012,5.1224,14,"FBA","Right"
"4179",6.0327,4.4718,5.5377,14,"FBA","Right"
"4180",5.7821,4.3654,5.5344,14,"FBA","Right"
"4181",3.2015,1.7531,2.9828,14,"FBA","Right"
"4182",1.2423,1.3195,0.52566,14,"FBA","Right"
"4183",1.4338,1.6446,1.5614,14,"FBA","Right"
"4184",2.2923,2.6622,2.8669,14,"FBA","Right"
"4185",3.6163,2.5333,3.6614,14,"FBA","Right"
"4186",0.54949,0.85611,1.9703,14,"FBA","Right"
"4187",-0.52265,0.25593,0.0023261,14,"FBA","Right"
"4188",0.60276,0.93822,0.94598,14,"FBA","Right"
"4189",1.6686,0.54844,0.36122,14,"FBA","Right"
"4190",2.3473,0.94143,1.3346,14,"FBA","Right"
"4191",1.6687,2.0788,2.5931,14,"FBA","Right"
"4192",0.35854,1.3081,0.99352,14,"FBA","Right"
"4193",0.96154,2.395,1.6681,14,"FBA","Right"
"4194",1.8976,2.056,1.8685,14,"FBA","Right"
"4195",2.2067,2.9656,2.7034,14,"FBA","Right"
"4196",3.3499,3.7152,4.7426,14,"FBA","Right"
"4197",1.1437,0.40046,2.2001,14,"FBA","Right"
"4198",1.3878,0.79232,0.50522,14,"FBA","Right"
"4199",0.68948,1.0238,1.3795,14,"FBA","Right"
"4200",0.024928,0.83675,1.4118,14,"FBA","Right"
"4201",7.0626,17.9718,14.0547,14,"medial_obj","Left"
"4202",0.70102,1.7193,1.6021,14,"medial_obj","Left"
"4203",-0.36345,6.0766,5.3536,14,"medial_obj","Left"
"4204",-0.11013,4.3177,3.506,14,"medial_obj","Left"
"4205",0.80656,1.8642,2.2409,14,"medial_obj","Left"
"4206",4.9753,13.819,12.8617,14,"medial_obj","Left"
"4207",5.0299,8.652,8.0497,14,"medial_obj","Left"
"4208",3.4742,4.3599,3.87,14,"medial_obj","Left"
"4209",3.5874,12.9971,8.8823,14,"medial_obj","Left"
"4210",3.5647,7.1975,6.5287,14,"medial_obj","Left"
"4211",2.8791,3.5804,3.658,14,"medial_obj","Left"
"4212",0.51783,2.3795,0.45445,14,"medial_obj","Left"
"4213",3.4577,6.5552,5.4952,14,"medial_obj","Left"
"4214",2.8566,5.8035,5.4396,14,"medial_obj","Left"
"4215",1.3609,4.3611,3.3042,14,"medial_obj","Left"
"4216",0.49566,2.0545,1.8843,14,"medial_obj","Left"
"4217",0.91755,3.4778,3.5288,14,"medial_obj","Left"
"4218",1.1645,3.0906,2.4083,14,"medial_obj","Left"
"4219",-0.31113,3.7828,2.0025,14,"medial_obj","Left"
"4220",-0.50576,5.5647,4.2772,14,"medial_obj","Left"
"4221",3.8944,6.6168,6.6608,14,"medial_obj","Left"
"4222",2.1997,3.4386,2.7034,14,"medial_obj","Left"
"4223",-0.94094,1.2187,0.76412,14,"medial_obj","Left"
"4224",-0.40787,1.1482,1.2678,14,"medial_obj","Left"
"4225",2.3135,5.4836,4.7848,14,"medial_obj","Left"
"4226",2.9404,4.3081,4.7771,14,"medial_obj","Left"
"4227",1.434,3.3619,2.6341,14,"medial_obj","Left"
"4228",1.3966,1.5331,0.81322,14,"medial_obj","Left"
"4229",-1.954,2.8627,2.9419,14,"medial_obj","Left"
"4230",-0.84352,0.54117,-0.32407,14,"medial_obj","Left"
"4231",2.9237,3.56,4.299,14,"medial_obj","Right"
"4232",6.0317,9.3293,9.6428,14,"medial_obj","Right"
"4233",3.4665,7.9302,7.5547,14,"medial_obj","Right"
"4234",3.5568,6.7129,6.3322,14,"medial_obj","Right"
"4235",1.2491,5.0746,4.6456,14,"medial_obj","Right"
"4236",0.60935,1.3439,2.552,14,"medial_obj","Right"
"4237",1.1047,5.1032,4.6073,14,"medial_obj","Right"
"4238",1.7926,5.4464,6.5643,14,"medial_obj","Right"
"4239",10.8619,45.4482,40.0511,14,"medial_obj","Right"
"4240",14.8039,44.5913,42.4822,14,"medial_obj","Right"
"4241",4.6263,14.5608,13.665,14,"medial_obj","Right"
"4242",-0.22363,0.064202,-0.12861,14,"medial_obj","Right"
"4243",4.9244,20.6281,18.0262,14,"medial_obj","Right"
"4244",3.5703,14.2131,12.5681,14,"medial_obj","Right"
"4245",1.6051,6.4539,6.8857,14,"medial_obj","Right"
"4246",2.9703,20.2524,17.1568,14,"medial_obj","Right"
"4247",-1.1442,-0.45406,-1.3797,14,"medial_obj","Right"
"4248",2.5869,10.5312,9.6426,14,"medial_obj","Right"
"4249",1.1825,11.8699,10.5358,14,"medial_obj","Right"
"4250",1.3663,9.2828,8.8165,14,"medial_obj","Right"
"4251",0.68516,4.5345,5.0889,14,"medial_obj","Right"
"4252",-0.22987,4.1161,4.3346,14,"medial_obj","Right"
"4253",0.13226,10.7834,8.7118,14,"medial_obj","Right"
"4254",1.6751,11.8968,9.5206,14,"medial_obj","Right"
"4255",0.48228,14.8976,11.5113,14,"medial_obj","Right"
"4256",0.022749,15.7757,14.8679,14,"medial_obj","Right"
"4257",1.2675,15.6707,14.7427,14,"medial_obj","Right"
"4258",1.9034,19.9745,18.8446,14,"medial_obj","Right"
"4259",-0.61044,6.1068,6.0344,14,"medial_obj","Right"
"4260",2.2745,19.4772,18.0135,14,"medial_obj","Right"
"4261",6.4551,9.411,9.3119,14,"OFA","Left"
"4262",5.5505,4.2542,4.6636,14,"OFA","Left"
"4263",-1.3728,-3.545,-1.7222,14,"OFA","Left"
"4264",4.5481,4.4613,5.1839,14,"OFA","Left"
"4265",1.9705,1.1402,2.9514,14,"OFA","Left"
"4266",0.82823,1.3047,1.2239,14,"OFA","Left"
"4267",0.92292,2.6626,1.6368,14,"OFA","Left"
"4268",1.702,0.89209,1.185,14,"OFA","Left"
"4269",2.8303,-0.17188,2.3078,14,"OFA","Left"
"4270",0.28957,1.1503,0.50502,14,"OFA","Left"
"4271",1.8606,0.74736,1.5216,14,"OFA","Left"
"4272",0.4029,-0.35707,1.0057,14,"OFA","Left"
"4273",1.6434,2.0067,1.4518,14,"OFA","Left"
"4274",8.7014,5.5648,8.394,14,"OFA","Left"
"4275",5.4444,1.7091,4.6641,14,"OFA","Left"
"4276",2.6314,2.0493,2.016,14,"OFA","Left"
"4277",0.96919,0.28609,0.6661,14,"OFA","Left"
"4278",2.6003,0.64948,1.8704,14,"OFA","Left"
"4279",1.3157,-0.21983,0.93137,14,"OFA","Left"
"4280",1.6819,0.66103,1.6707,14,"OFA","Left"
"4281",2.9496,1.1098,3.0671,14,"OFA","Left"
"4282",1.5376,0.63684,1.4478,14,"OFA","Left"
"4283",0.75724,0.81266,0.8181,14,"OFA","Left"
"4284",0.76281,0.061315,0.57007,14,"OFA","Left"
"4285",0.79448,-0.19748,0.60388,14,"OFA","Left"
"4286",0.99168,1.1957,0.94887,14,"OFA","Left"
"4287",2.514,1.3548,3.3153,14,"OFA","Left"
"4288",3.0107,1.3968,3.5979,14,"OFA","Left"
"4289",2.4425,2.0734,2.514,14,"OFA","Left"
"4290",2.1009,0.53183,1.6372,14,"OFA","Left"
"4291",1.5042,1.9876,2.0068,14,"EBA","Left"
"4292",1.7392,1.8926,2.1397,14,"EBA","Left"
"4293",1.2485,1.5524,1.317,14,"EBA","Left"
"4294",3.6238,4.0771,4.1129,14,"EBA","Left"
"4295",5.3533,6.9874,6.0812,14,"EBA","Left"
"4296",5.6814,5.3249,5.7355,14,"EBA","Left"
"4297",0.55924,1.7705,0.52564,14,"EBA","Left"
"4298",1.606,2.0935,2.2131,14,"EBA","Left"
"4299",2.2392,1.9504,2.3444,14,"EBA","Left"
"4300",3.565,2.8627,3.833,14,"EBA","Left"
"4301",1.0998,1.526,1.3877,14,"EBA","Left"
"4302",1.1539,0.67329,1.451,14,"EBA","Left"
"4303",1.4051,0.91698,1.5762,14,"EBA","Left"
"4304",-0.048978,0.13854,-0.31091,14,"EBA","Left"
"4305",11.4121,8.425,10.2246,14,"EBA","Left"
"4306",7.0013,3.5298,7.5913,14,"EBA","Left"
"4307",0.1442,-0.37801,-0.5495,14,"EBA","Left"
"4308",7.2524,6.2667,7.599,14,"EBA","Left"
"4309",13.3728,10.027,12.2203,14,"EBA","Left"
"4310",0.5871,0.54988,0.54853,14,"EBA","Left"
"4311",-0.13904,0.15876,-0.25664,14,"EBA","Left"
"4312",0.45815,0.8873,0.50725,14,"EBA","Left"
"4313",0.61045,0.59537,0.93995,14,"EBA","Left"
"4314",-2.047,-1.5673,-2.152,14,"EBA","Left"
"4315",0.21042,0.61852,0.46741,14,"EBA","Left"
"4316",1.0678,1.283,1.2228,14,"EBA","Left"
"4317",5.3914,4.569,5.1594,14,"EBA","Left"
"4318",-0.53087,0.088867,-0.33967,14,"EBA","Left"
"4319",-0.31448,0.628,0.5729,14,"EBA","Left"
"4320",11.662,10.7021,11.6046,14,"EBA","Left"
"4321",4.7481,6.4286,7.0205,14,"EBA","Right"
"4322",8.1167,9.9046,8.691,14,"EBA","Right"
"4323",3.5237,3.5534,2.6911,14,"EBA","Right"
"4324",2.2719,2.9897,2.7519,14,"EBA","Right"
"4325",1.1449,1.6706,1.7038,14,"EBA","Right"
"4326",0.82114,0.94551,1.1967,14,"EBA","Right"
"4327",5.2929,5.8461,4.8817,14,"EBA","Right"
"4328",2.8054,1.5953,1.4699,14,"EBA","Right"
"4329",1.8618,2.986,2.9455,14,"EBA","Right"
"4330",4.5945,4.463,4.7986,14,"EBA","Right"
"4331",5.8,5.9349,5.8981,14,"EBA","Right"
"4332",-0.41449,-0.00090248,0.044979,14,"EBA","Right"
"4333",6.4054,5.9162,6.7085,14,"EBA","Right"
"4334",6.3318,4.9849,5.8725,14,"EBA","Right"
"4335",3.7125,5.1982,4.6784,14,"EBA","Right"
"4336",11.4759,9.8061,10.5258,14,"EBA","Right"
"4337",24.3575,22.2066,24.1274,14,"EBA","Right"
"4338",-0.9982,-0.051903,0.086666,14,"EBA","Right"
"4339",10.0577,10.3558,10.5673,14,"EBA","Right"
"4340",0.10337,0.15007,0.66688,14,"EBA","Right"
"4341",1.4943,2.1463,2.2469,14,"EBA","Right"
"4342",-1.8632,-0.90105,-1.1321,14,"EBA","Right"
"4343",3.7423,5.0989,4.833,14,"EBA","Right"
"4344",3.4484,4.0403,4.0269,14,"EBA","Right"
"4345",1.8856,1.9255,1.8678,14,"EBA","Right"
"4346",1.8606,2.7021,3.7532,14,"EBA","Right"
"4347",3.4003,2.0893,3.2067,14,"EBA","Right"
"4348",15.7884,16.9194,17.961,14,"EBA","Right"
"4349",14.1068,17.5604,18.7738,14,"EBA","Right"
"4350",5.4856,5.731,7.4399,14,"EBA","Right"
"4351",3.7234,4.0414,3.2068,14,"LO","Left"
"4352",1.0099,1.9732,1.4133,14,"LO","Left"
"4353",-0.18339,0.47329,0.12118,14,"LO","Left"
"4354",-1.0867,0.29181,0.65285,14,"LO","Left"
"4355",-0.53453,0.70622,0.34742,14,"LO","Left"
"4356",0.85953,0.059977,0.50491,14,"LO","Left"
"4357",1.8979,1.5938,1.0132,14,"LO","Left"
"4358",1.0766,1.8578,1.1639,14,"LO","Left"
"4359",0.96012,1.1272,0.54651,14,"LO","Left"
"4360",0.4744,1.0976,0.98553,14,"LO","Left"
"4361",0.1288,0.70743,0.29362,14,"LO","Left"
"4362",1.4008,1.9591,1.5301,14,"LO","Left"
"4363",-0.53004,0.25591,-0.12292,14,"LO","Left"
"4364",0.036311,0.72391,0.61949,14,"LO","Left"
"4365",0.50688,-0.054582,-0.22868,14,"LO","Left"
"4366",0.016554,0.88243,-0.069665,14,"LO","Left"
"4367",0.42058,2.4649,1.2398,14,"LO","Left"
"4368",2.0794,2.0823,2.0215,14,"LO","Left"
"4369",0.62999,1.4626,1.1599,14,"LO","Left"
"4370",0.4238,0.26067,0.020575,14,"LO","Left"
"4371",1.2227,1.8135,0.87649,14,"LO","Left"
"4372",1.1254,2.6077,1.5401,14,"LO","Left"
"4373",0.29575,1.7162,1.0692,14,"LO","Left"
"4374",1.0958,3.3247,2.2987,14,"LO","Left"
"4375",0.25896,0.6599,0.1181,14,"LO","Left"
"4376",0.08359,2.4758,1.176,14,"LO","Left"
"4377",0.63836,3.8776,1.8202,14,"LO","Left"
"4378",0.7657,2.2006,0.41128,14,"LO","Left"
"4379",2.0956,5.3976,3.7614,14,"LO","Left"
"4380",-0.59032,0.63103,0.18969,14,"LO","Left"
"4381",2.014,3.2943,2.3249,14,"LO","Right"
"4382",1.3802,2.929,2.0714,14,"LO","Right"
"4383",-1.6242,-1.0436,-0.26525,14,"LO","Right"
"4384",0.62558,2.7018,2.1366,14,"LO","Right"
"4385",12.2268,13.5348,9.9732,14,"LO","Right"
"4386",4.5038,5.6892,4.7011,14,"LO","Right"
"4387",4.5787,7.3084,4.8758,14,"LO","Right"
"4388",3.8443,4.2421,3.041,14,"LO","Right"
"4389",0.26898,0.55199,0.82632,14,"LO","Right"
"4390",0.59863,1.6616,1.4459,14,"LO","Right"
"4391",0.11271,-0.53696,0.016753,14,"LO","Right"
"4392",2.5776,4.7861,4.1181,14,"LO","Right"
"4393",0.84813,1.6672,1.7074,14,"LO","Right"
"4394",-0.43315,0.46612,1.4729,14,"LO","Right"
"4395",-0.43801,0.087884,-0.069455,14,"LO","Right"
"4396",0.17153,-0.11151,-0.72436,14,"LO","Right"
"4397",0.56465,0.81651,0.45532,14,"LO","Right"
"4398",0.44005,0.79099,0.28405,14,"LO","Right"
"4399",0.51546,0.82815,0.3119,14,"LO","Right"
"4400",1.0767,2.2275,1.7892,14,"LO","Right"
"4401",1.6797,1.498,1.2759,14,"LO","Right"
"4402",0.87217,0.73709,0.70892,14,"LO","Right"
"4403",1.5252,2.0406,1.8956,14,"LO","Right"
"4404",-0.39308,-0.55299,-0.72687,14,"LO","Right"
"4405",0.003719,0.76302,-0.029192,14,"LO","Right"
"4406",0.42131,1.4007,0.45169,14,"LO","Right"
"4407",2.0818,4.3523,3.1819,14,"LO","Right"
"4408",-0.49481,0.49393,0.55528,14,"LO","Right"
"4409",5.0352,7.7432,6.4641,14,"LO","Right"
"4410",1.5513,2.2708,3.0809,14,"LO","Right"
"4411",2.3349,0.35984,1.2917,15,"FFA","Left"
"4412",2.303,0.14782,1.5508,15,"FFA","Left"
"4413",-0.20328,-0.88428,-0.18808,15,"FFA","Left"
"4414",2.7759,1.6758,2.7772,15,"FFA","Left"
"4415",1.4525,0.7242,1.2811,15,"FFA","Left"
"4416",0.96719,0.80672,0.50217,15,"FFA","Left"
"4417",2.4761,1.1993,2.2865,15,"FFA","Left"
"4418",6.5655,2.4152,5.4747,15,"FFA","Left"
"4419",0.99725,0.024614,1.3924,15,"FFA","Left"
"4420",1.1335,0.18887,0.72104,15,"FFA","Left"
"4421",-1.0124,-1.0253,-0.41388,15,"FFA","Left"
"4422",4.3174,2.6881,3.4107,15,"FFA","Left"
"4423",6.2383,3.2263,5.2917,15,"FFA","Left"
"4424",8.1354,3.1055,5.9999,15,"FFA","Left"
"4425",2.095,0.45364,1.2266,15,"FFA","Left"
"4426",0.87795,0.40921,1.2669,15,"FFA","Left"
"4427",3.5517,0.89807,3.1325,15,"FFA","Left"
"4428",2.1276,0.31668,1.5544,15,"FFA","Left"
"4429",4.1463,1.0132,3.366,15,"FFA","Left"
"4430",2.6611,0.21987,1.4627,15,"FFA","Left"
"4431",3.1811,1.3848,1.8112,15,"FFA","Left"
"4432",5.1485,1.2342,3.6927,15,"FFA","Left"
"4433",8.0945,2.442,6.1506,15,"FFA","Left"
"4434",2.1129,1.0436,2.3597,15,"FFA","Left"
"4435",5.6612,1.2827,5.4432,15,"FFA","Left"
"4436",1.6904,0.472,1.6953,15,"FFA","Left"
"4437",2.4504,0.51079,2.1442,15,"FFA","Left"
"4438",3.8855,0.69656,2.9369,15,"FFA","Left"
"4439",1.4586,0.01991,0.6556,15,"FFA","Left"
"4440",2.5371,-0.37505,1.3495,15,"FFA","Left"
"4441",3.2443,0.37717,2.6883,15,"FFA","Right"
"4442",1.6692,0.036658,1.1629,15,"FFA","Right"
"4443",3.5649,1.1745,2.5442,15,"FFA","Right"
"4444",1.6273,0.35092,1.6851,15,"FFA","Right"
"4445",2.3552,0.87381,1.6156,15,"FFA","Right"
"4446",2.8432,0.29814,2.0991,15,"FFA","Right"
"4447",2.9362,0.096519,1.8181,15,"FFA","Right"
"4448",3.5112,-0.22155,3.0031,15,"FFA","Right"
"4449",2.425,-0.28434,2.0107,15,"FFA","Right"
"4450",0.39787,0.16057,0.57707,15,"FFA","Right"
"4451",1.69,0.50341,1.5913,15,"FFA","Right"
"4452",1.4925,0.92107,1.803,15,"FFA","Right"
"4453",1.2776,0.57029,1.3255,15,"FFA","Right"
"4454",1.2973,1.2403,1.9653,15,"FFA","Right"
"4455",1.9626,0.97311,1.5446,15,"FFA","Right"
"4456",0.78031,-0.11824,0.56481,15,"FFA","Right"
"4457",0.70096,0.63684,1.0639,15,"FFA","Right"
"4458",1.8406,0.27727,0.9563,15,"FFA","Right"
"4459",1.3476,0.094176,1.3245,15,"FFA","Right"
"4460",0.79376,-0.89861,0.96255,15,"FFA","Right"
"4461",1.5284,-0.4288,1.0771,15,"FFA","Right"
"4462",2.5701,-0.58956,2.4856,15,"FFA","Right"
"4463",3.1032,0.34109,3.3662,15,"FFA","Right"
"4464",1.8169,0.94833,1.9874,15,"FFA","Right"
"4465",1.1132,0.45705,0.48388,15,"FFA","Right"
"4466",0.4726,-0.22904,-0.39459,15,"FFA","Right"
"4467",0.80749,-0.072032,-0.29625,15,"FFA","Right"
"4468",1.6711,-0.10681,2.283,15,"FFA","Right"
"4469",2.0347,-0.088097,0.75144,15,"FFA","Right"
"4470",1.7286,-0.29523,1.5381,15,"FFA","Right"
"4471",2.9323,1.0047,3.2473,15,"FBA","Left"
"4472",4.2651,1.8949,4.0618,15,"FBA","Left"
"4473",5.8797,1.8363,4.3702,15,"FBA","Left"
"4474",1.9629,1.3208,2.006,15,"FBA","Left"
"4475",1.5159,1.4038,1.3988,15,"FBA","Left"
"4476",1.3327,0.79283,1.567,15,"FBA","Left"
"4477",6.5792,4.0699,6.4338,15,"FBA","Left"
"4478",7.0287,4.6122,6.2736,15,"FBA","Left"
"4479",2.3158,1.1624,1.8316,15,"FBA","Left"
"4480",0.89909,0.65727,0.94436,15,"FBA","Left"
"4481",0.57628,0.1636,0.22062,15,"FBA","Left"
"4482",5.208,2.5216,5.167,15,"FBA","Left"
"4483",5.4495,2.2469,4.9459,15,"FBA","Left"
"4484",3.7138,1.0134,3.0756,15,"FBA","Left"
"4485",1.166,0.20314,0.92388,15,"FBA","Left"
"4486",6.2374,0.3363,4.4212,15,"FBA","Left"
"4487",0.18525,0.59371,0.34857,15,"FBA","Left"
"4488",2.9309,1.3868,2.431,15,"FBA","Left"
"4489",4.2131,3.192,4.4203,15,"FBA","Left"
"4490",1.5693,1.2682,1.3821,15,"FBA","Left"
"4491",5.5327,4.3005,5.0771,15,"FBA","Left"
"4492",6.2106,4.8645,5.7731,15,"FBA","Left"
"4493",1.5337,0.90026,1.7851,15,"FBA","Left"
"4494",0.25151,1.1717,1.0125,15,"FBA","Left"
"4495",1.7788,1.5444,1.7618,15,"FBA","Left"
"4496",2.0788,0.50788,1.5998,15,"FBA","Left"
"4497",1.162,0.61804,1.5361,15,"FBA","Left"
"4498",4.0001,3.1004,3.4262,15,"FBA","Left"
"4499",1.3502,1.8287,1.8331,15,"FBA","Left"
"4500",3.5677,3.4211,2.7106,15,"FBA","Left"
"4501",2.3653,1.8021,2.3387,15,"FBA","Right"
"4502",1.0658,-0.15826,0.10827,15,"FBA","Right"
"4503",0.27609,0.094523,0.58215,15,"FBA","Right"
"4504",1.0676,0.13224,-0.055356,15,"FBA","Right"
"4505",-0.041278,-0.85332,0.37009,15,"FBA","Right"
"4506",1.0449,0.29732,0.73502,15,"FBA","Right"
"4507",-0.31804,-0.36412,-0.13721,15,"FBA","Right"
"4508",0.30045,-0.69211,0.036766,15,"FBA","Right"
"4509",-0.67193,0.029324,0.97223,15,"FBA","Right"
"4510",1.4848,-0.13935,0.45802,15,"FBA","Right"
"4511",-0.45198,-0.5782,0.38697,15,"FBA","Right"
"4512",0.70627,-0.058425,0.50514,15,"FBA","Right"
"4513",-0.16018,0.14461,-0.57795,15,"FBA","Right"
"4514",0.76539,0.59393,0.8774,15,"FBA","Right"
"4515",0.38312,1.0853,1.9391,15,"FBA","Right"
"4516",0.072612,-0.10676,0.040839,15,"FBA","Right"
"4517",-0.079782,-0.43635,0.3276,15,"FBA","Right"
"4518",0.80023,0.42407,0.51642,15,"FBA","Right"
"4519",-0.016298,-0.35861,-0.056875,15,"FBA","Right"
"4520",0.89047,0.37676,1.296,15,"FBA","Right"
"4521",0.55178,0.19053,0.46473,15,"FBA","Right"
"4522",0.72448,1.0951,0.99673,15,"FBA","Right"
"4523",0.25001,0.43165,0.25808,15,"FBA","Right"
"4524",0.43959,0.4663,1.6994,15,"FBA","Right"
"4525",-0.17022,0.38565,0.34128,15,"FBA","Right"
"4526",0.79215,0.19805,0.92303,15,"FBA","Right"
"4527",0.32975,0.66585,1.1004,15,"FBA","Right"
"4528",-0.17323,0.22919,-0.075378,15,"FBA","Right"
"4529",0.58853,0.74633,0.77445,15,"FBA","Right"
"4530",0.34315,0.56265,0.84726,15,"FBA","Right"
"4531",2.4843,4.9571,10.6179,15,"medial_obj","Left"
"4532",-0.85472,1.0595,1.5986,15,"medial_obj","Left"
"4533",-0.12575,2.2932,3.8212,15,"medial_obj","Left"
"4534",1.3997,0.8074,1.9211,15,"medial_obj","Left"
"4535",-1.7173,5.2865,5.9297,15,"medial_obj","Left"
"4536",-2.5176,4.4502,4.9593,15,"medial_obj","Left"
"4537",1.9756,6.4771,6.0982,15,"medial_obj","Left"
"4538",-1.5483,0.2527,1.6978,15,"medial_obj","Left"
"4539",-0.72266,0.62341,1.1765,15,"medial_obj","Left"
"4540",0.27579,2.1406,2.5487,15,"medial_obj","Left"
"4541",0.74011,1.6838,1.3305,15,"medial_obj","Left"
"4542",0.66173,5.2542,5.8147,15,"medial_obj","Left"
"4543",0.38983,2.0525,3.4412,15,"medial_obj","Left"
"4544",0.89941,1.6726,1.7192,15,"medial_obj","Left"
"4545",1.0924,6.0869,5.689,15,"medial_obj","Left"
"4546",0.26976,0.49175,0.84305,15,"medial_obj","Left"
"4547",0.4536,0.71733,0.83232,15,"medial_obj","Left"
"4548",0.27639,1.3859,1.8074,15,"medial_obj","Left"
"4549",0.55351,0.39688,0.55449,15,"medial_obj","Left"
"4550",-0.16911,0.49916,1.345,15,"medial_obj","Left"
"4551",-0.31395,1.8015,0.83057,15,"medial_obj","Left"
"4552",0.099226,1.7433,1.3762,15,"medial_obj","Left"
"4553",0.79754,0.96814,1.4067,15,"medial_obj","Left"
"4554",-1.3517,1.5151,2.2657,15,"medial_obj","Left"
"4555",-0.80883,1.7619,3.5081,15,"medial_obj","Left"
"4556",0.38989,1.0546,1.4033,15,"medial_obj","Left"
"4557",-0.30229,-0.94647,-0.46189,15,"medial_obj","Left"
"4558",-0.2402,0.53885,1.1663,15,"medial_obj","Left"
"4559",-0.099159,1.0006,0.86428,15,"medial_obj","Left"
"4560",-0.82056,0.45312,1.4011,15,"medial_obj","Left"
"4561",-0.83584,-0.31791,-0.2424,15,"medial_obj","Right"
"4562",-1.1405,-0.22744,0.11137,15,"medial_obj","Right"
"4563",-0.46414,-1.6844,-1.4826,15,"medial_obj","Right"
"4564",-0.22296,0.20871,-0.016289,15,"medial_obj","Right"
"4565",-0.29898,0.82043,-0.41207,15,"medial_obj","Right"
"4566",0.11369,0.64135,0.90941,15,"medial_obj","Right"
"4567",0.018246,-0.72785,0.56571,15,"medial_obj","Right"
"4568",-0.25704,-0.1716,0.033048,15,"medial_obj","Right"
"4569",-0.14502,1.4933,1.9315,15,"medial_obj","Right"
"4570",-1.7883,2.2454,1.9375,15,"medial_obj","Right"
"4571",1.2374,2.0771,1.983,15,"medial_obj","Right"
"4572",0.62477,2.461,2.008,15,"medial_obj","Right"
"4573",-0.52043,1.8563,3.0086,15,"medial_obj","Right"
"4574",0.90931,3.6403,4.7168,15,"medial_obj","Right"
"4575",1.3219,2.8636,3.0483,15,"medial_obj","Right"
"4576",0.65787,3.2456,3.6395,15,"medial_obj","Right"
"4577",1.5284,4.9659,5.1928,15,"medial_obj","Right"
"4578",0.31361,2.3353,1.5513,15,"medial_obj","Right"
